routeId,capacity,deliveriesNumber,routeCreationTimestamp
r-shiinc-255963,3,2,"2020-05-22 17:54:15"
r-shiinc-255966,3,4,"2020-05-22 18:01:20"
r-shiinc-255967,3,10,"2020-05-22 18:01:20"
r-shiinc-255976,4,2,"2020-05-22 18:24:43"
r-shiinc-255992,3,2,"2020-05-22 20:08:27"
r-shiinc-255993,5,9,"2020-05-22 20:08:27"
r-shiinc-256099,3,22,"2020-05-22 21:56:04"
r-shiinc-256102,3,28,"2020-05-22 21:56:09"
r-shiinc-256103,3,30,"2020-05-22 21:56:09"
r-shiinc-256110,3,31,"2020-05-22 21:56:20"
r-shiinc-256116,4,34,"2020-05-22 22:53:33"
r-shiinc-256118,4,28,"2020-05-22 22:53:34"
r-shiinc-256119,3,24,"2020-05-22 22:53:34"
r-shiinc-256120,4,26,"2020-05-22 22:53:35"
r-shiinc-256121,4,29,"2020-05-22 22:53:39"
r-shiinc-256219,5,87,"2020-05-23 01:50:53"
r-shiinc-256220,5,93,"2020-05-23 01:51:01"
r-shiinc-256221,5,55,"2020-05-23 01:51:19"
r-shiinc-256222,5,73,"2020-05-23 01:51:39"
r-shiinc-256223,5,98,"2020-05-23 01:51:40"
r-shiinc-256224,5,99,"2020-05-23 01:51:40"
r-shiinc-256225,5,96,"2020-05-23 01:51:40"
r-shiinc-256226,5,64,"2020-05-23 01:52:06"
r-shiinc-256227,5,62,"2020-05-23 01:52:24"
r-shiinc-256228,5,65,"2020-05-23 01:52:47"
r-shiinc-256232,5,81,"2020-05-23 01:53:14"
r-shiinc-256233,5,86,"2020-05-23 01:53:21"
r-shiinc-256234,5,99,"2020-05-23 01:53:30"
r-shiinc-256235,5,65,"2020-05-23 01:53:39"
r-shiinc-256238,5,94,"2020-05-23 01:54:02"
r-shiinc-256240,5,88,"2020-05-23 01:54:16"
r-shiinc-256287,5,55,"2020-05-23 02:45:45"
r-shiinc-256288,5,57,"2020-05-23 02:46:04"
r-shiinc-256289,5,64,"2020-05-23 02:46:11"
r-shiinc-256290,5,68,"2020-05-23 02:46:11"
r-shiinc-256291,5,65,"2020-05-23 02:46:25"
r-shiinc-256292,5,69,"2020-05-23 02:46:54"
r-shiinc-256293,5,68,"2020-05-23 02:47:07"
r-shiinc-256294,5,66,"2020-05-23 02:47:14"
r-shiinc-256295,5,66,"2020-05-23 02:47:15"
r-shiinc-256296,5,71,"2020-05-23 02:47:15"
r-shiinc-256297,5,65,"2020-05-23 02:47:16"
r-shiinc-256298,5,72,"2020-05-23 02:47:21"
r-shiinc-256299,5,65,"2020-05-23 02:47:37"
r-shiinc-256300,5,61,"2020-05-23 02:48:02"
r-shiinc-256554,4,31,"2020-05-23 16:03:34"
r-shiinc-256704,4,31,"2020-05-23 18:47:25"
r-shiinc-256797,5,18,"2020-05-24 00:10:48"
r-shiinc-256798,5,19,"2020-05-24 00:10:49"
r-shiinc-257043,3,23,"2020-05-24 16:49:03"
r-shiinc-257044,3,27,"2020-05-24 16:49:04"
r-shiinc-257045,3,24,"2020-05-24 16:49:06"
r-shiinc-257046,3,27,"2020-05-24 16:49:07"
r-shiinc-257047,3,27,"2020-05-24 16:49:07"
r-shiinc-257048,3,25,"2020-05-24 16:49:09"
r-shiinc-257049,3,30,"2020-05-24 16:49:09"
r-shiinc-257050,3,28,"2020-05-24 16:49:09"
r-shiinc-257051,3,29,"2020-05-24 16:49:09"
r-shiinc-257052,3,26,"2020-05-24 16:49:09"
r-shiinc-257053,3,30,"2020-05-24 16:49:09"
r-shiinc-257054,3,28,"2020-05-24 16:49:16"
r-shiinc-257055,3,27,"2020-05-24 16:49:17"
r-shiinc-257056,3,26,"2020-05-24 16:49:17"
r-shiinc-257057,3,25,"2020-05-24 16:49:17"
r-shiinc-257058,3,30,"2020-05-24 16:49:30"
r-shiinc-257059,3,30,"2020-05-24 16:49:30"
r-shiinc-257060,3,29,"2020-05-24 16:49:31"
r-shiinc-257061,3,28,"2020-05-24 16:49:31"
r-shiinc-257062,3,25,"2020-05-24 16:49:32"
r-shiinc-257063,3,23,"2020-05-24 16:49:32"
r-shiinc-257064,3,28,"2020-05-24 16:49:33"
r-shiinc-257219,3,3,"2020-05-24 20:27:38"
r-shiinc-257266,5,18,"2020-05-24 22:02:23"
r-shiinc-257267,5,19,"2020-05-24 22:02:51"
r-shiinc-257268,3,4,"2020-05-24 22:08:02"
r-shiinc-257269,3,16,"2020-05-24 22:08:03"
r-shiinc-257270,3,22,"2020-05-24 22:08:04"
r-shiinc-257271,3,22,"2020-05-24 22:08:04"
r-shiinc-257272,4,19,"2020-05-24 22:12:13"
r-shiinc-257274,4,18,"2020-05-24 22:14:26"
r-shiinc-257276,4,20,"2020-05-24 22:16:19"
r-shiinc-257277,4,20,"2020-05-24 22:21:11"
r-shiinc-257278,5,30,"2020-05-24 23:20:35"
r-shiinc-257279,5,30,"2020-05-24 23:20:40"
r-shiinc-257280,5,27,"2020-05-24 23:20:51"
r-shiinc-257281,5,29,"2020-05-24 23:20:59"
r-shiinc-257282,5,15,"2020-05-24 23:21:03"
r-shiinc-257283,5,27,"2020-05-24 23:21:15"
r-shiinc-257284,5,20,"2020-05-24 23:21:16"
r-shiinc-257285,5,25,"2020-05-24 23:21:28"
r-shiinc-257286,5,23,"2020-05-24 23:21:38"
r-shiinc-257287,5,34,"2020-05-24 23:21:41"
r-shiinc-257288,5,69,"2020-05-24 23:34:13"
r-shiinc-257290,5,73,"2020-05-24 23:34:26"
r-shiinc-257291,5,69,"2020-05-24 23:34:26"
r-shiinc-257292,5,74,"2020-05-24 23:34:26"
r-shiinc-257293,5,54,"2020-05-24 23:34:55"
r-shiinc-257294,5,73,"2020-05-24 23:35:02"
r-shiinc-257295,5,85,"2020-05-24 23:35:03"
r-shiinc-257296,5,74,"2020-05-24 23:35:24"
r-shiinc-257297,5,71,"2020-05-24 23:35:28"
r-shiinc-257298,5,65,"2020-05-24 23:35:30"
r-shiinc-257299,5,63,"2020-05-24 23:35:35"
r-shiinc-257300,5,70,"2020-05-24 23:35:40"
r-shiinc-257301,5,71,"2020-05-24 23:35:45"
r-shiinc-257302,5,70,"2020-05-24 23:35:54"
r-shiinc-257303,5,64,"2020-05-24 23:36:06"
r-shiinc-257374,5,16,"2020-05-25 07:09:17"
r-shiinc-257375,5,18,"2020-05-25 07:09:18"
r-shiinc-257376,5,16,"2020-05-25 07:09:18"
r-shiinc-257377,5,17,"2020-05-25 07:09:20"
r-shiinc-257486,3,6,"2020-05-25 13:01:15"
r-shiinc-257489,3,14,"2020-05-25 13:08:41"
r-shiinc-257499,4,12,"2020-05-25 13:38:21"
r-shiinc-257500,4,16,"2020-05-25 13:38:21"
r-shiinc-257501,4,18,"2020-05-25 13:38:22"
r-shiinc-257513,3,2,"2020-05-25 13:45:19"
r-shiinc-257519,3,9,"2020-05-25 13:54:34"
r-shiinc-257522,3,13,"2020-05-25 13:54:51"
r-shiinc-257523,3,18,"2020-05-25 13:54:56"
r-shiinc-257524,3,15,"2020-05-25 13:55:00"
r-shiinc-257525,3,11,"2020-05-25 13:55:10"
r-shiinc-257527,5,11,"2020-05-25 13:56:18"
r-shiinc-257532,3,2,"2020-05-25 14:01:28"
r-shiinc-257570,3,15,"2020-05-25 14:04:24"
r-shiinc-257575,3,8,"2020-05-25 14:08:03"
r-shiinc-257576,3,3,"2020-05-25 14:08:33"
r-shiinc-257579,3,17,"2020-05-25 14:09:57"
r-shiinc-257587,4,7,"2020-05-25 14:13:50"
r-shiinc-257588,5,15,"2020-05-25 14:13:50"
r-shiinc-257589,3,8,"2020-05-25 14:13:53"
r-shiinc-257590,5,8,"2020-05-25 14:13:54"
r-shiinc-257597,3,21,"2020-05-25 14:17:15"
r-shiinc-257598,3,5,"2020-05-25 14:17:34"
r-shiinc-257599,3,14,"2020-05-25 14:19:24"
r-shiinc-257600,3,18,"2020-05-25 14:23:11"
r-shiinc-257601,3,22,"2020-05-25 14:23:54"
r-shiinc-257603,3,20,"2020-05-25 14:24:54"
r-shiinc-257604,3,9,"2020-05-25 14:37:57"
r-shiinc-257615,3,2,"2020-05-25 15:26:45"
r-shiinc-257618,3,4,"2020-05-25 15:30:19"
r-shiinc-257619,3,14,"2020-05-25 15:30:20"
r-shiinc-257621,3,7,"2020-05-25 15:33:48"
r-shiinc-257623,3,12,"2020-05-25 15:33:48"
r-shiinc-257624,3,17,"2020-05-25 15:35:44"
r-shiinc-257625,3,11,"2020-05-25 15:36:44"
r-shiinc-257628,3,8,"2020-05-25 15:38:34"
r-shiinc-257639,3,9,"2020-05-25 15:39:23"
r-shiinc-257641,3,6,"2020-05-25 15:42:03"
r-shiinc-257642,3,10,"2020-05-25 15:42:04"
r-shiinc-257644,4,5,"2020-05-25 15:44:49"
r-shiinc-257645,3,6,"2020-05-25 15:44:49"
r-shiinc-257654,3,19,"2020-05-25 15:57:49"
r-shiinc-257655,3,21,"2020-05-25 15:57:50"
r-shiinc-257656,3,20,"2020-05-25 15:57:50"
r-shiinc-257657,3,20,"2020-05-25 15:57:54"
r-shiinc-257658,3,21,"2020-05-25 15:57:54"
r-shiinc-257659,3,21,"2020-05-25 15:57:54"
r-shiinc-257660,3,21,"2020-05-25 15:57:54"
r-shiinc-257661,3,21,"2020-05-25 15:57:54"
r-shiinc-257664,3,6,"2020-05-25 16:01:52"
r-shiinc-257667,3,13,"2020-05-25 16:16:55"
r-shiinc-257668,3,15,"2020-05-25 16:16:55"
r-shiinc-257669,4,30,"2020-05-25 16:18:30"
r-shiinc-257679,4,7,"2020-05-25 16:25:08"
r-shiinc-257681,4,14,"2020-05-25 16:29:50"
r-shiinc-257682,4,4,"2020-05-25 16:33:05"
r-shiinc-257683,3,22,"2020-05-25 16:34:31"
r-shiinc-257684,3,21,"2020-05-25 16:34:33"
r-shiinc-257685,3,21,"2020-05-25 16:34:34"
r-shiinc-257686,3,21,"2020-05-25 16:34:34"
r-shiinc-257687,3,22,"2020-05-25 16:34:37"
r-shiinc-257688,3,22,"2020-05-25 16:34:37"
r-shiinc-257689,3,22,"2020-05-25 16:34:37"
r-shiinc-257690,3,21,"2020-05-25 16:34:37"
r-shiinc-257691,3,21,"2020-05-25 16:34:38"
r-shiinc-257692,3,22,"2020-05-25 16:34:40"
r-shiinc-257693,3,21,"2020-05-25 16:34:40"
r-shiinc-257694,3,23,"2020-05-25 16:34:41"
r-shiinc-257695,3,22,"2020-05-25 16:34:43"
r-shiinc-257696,3,21,"2020-05-25 16:34:44"
r-shiinc-257697,3,23,"2020-05-25 16:34:44"
r-shiinc-257698,3,7,"2020-05-25 16:35:08"
r-shiinc-257700,3,10,"2020-05-25 16:36:46"
r-shiinc-257702,3,12,"2020-05-25 16:38:53"
r-shiinc-257708,3,7,"2020-05-25 16:40:26"
r-shiinc-257709,3,8,"2020-05-25 16:41:28"
r-shiinc-257710,3,14,"2020-05-25 16:42:19"
r-shiinc-257725,3,3,"2020-05-25 16:49:28"
r-shiinc-257729,3,11,"2020-05-25 16:53:50"
r-shiinc-257730,3,5,"2020-05-25 16:54:46"
r-shiinc-257732,3,5,"2020-05-25 16:55:02"
r-shiinc-257739,3,5,"2020-05-25 16:55:44"
r-shiinc-257740,4,14,"2020-05-25 17:00:40"
r-shiinc-257741,3,13,"2020-05-25 17:00:42"
r-shiinc-257742,4,14,"2020-05-25 17:00:42"
r-shiinc-257743,4,15,"2020-05-25 17:00:42"
r-shiinc-257822,4,37,"2020-05-25 17:20:11"
r-shiinc-257836,3,18,"2020-05-25 17:35:07"
r-shiinc-257837,3,16,"2020-05-25 17:35:08"
r-shiinc-257838,3,20,"2020-05-25 17:35:09"
r-shiinc-257849,3,12,"2020-05-25 17:45:32"
r-shiinc-257864,4,19,"2020-05-25 18:17:28"
r-shiinc-257867,4,18,"2020-05-25 18:23:44"
r-shiinc-257870,3,13,"2020-05-25 18:25:45"
r-shiinc-257872,4,20,"2020-05-25 18:27:06"
r-shiinc-257880,3,17,"2020-05-25 18:45:14"
r-shiinc-257897,4,21,"2020-05-25 19:58:20"
r-shiinc-257899,3,5,"2020-05-25 20:01:18"
r-shiinc-257902,3,2,"2020-05-25 20:13:38"
r-shiinc-257903,3,6,"2020-05-25 20:13:40"
r-shiinc-257905,3,10,"2020-05-25 20:24:39"
r-shiinc-257912,3,17,"2020-05-25 20:50:43"
r-shiinc-257913,3,18,"2020-05-25 20:50:46"
r-shiinc-257914,3,20,"2020-05-25 20:50:49"
r-shiinc-257915,3,20,"2020-05-25 20:50:49"
r-shiinc-257916,3,19,"2020-05-25 20:50:49"
r-shiinc-257917,3,21,"2020-05-25 20:50:49"
r-shiinc-257918,3,19,"2020-05-25 20:50:49"
r-shiinc-257919,3,19,"2020-05-25 20:50:49"
r-shiinc-257920,3,24,"2020-05-25 20:50:50"
r-shiinc-257921,3,22,"2020-05-25 20:50:53"
r-shiinc-257922,3,28,"2020-05-25 20:56:33"
r-shiinc-257923,3,21,"2020-05-25 20:56:41"
r-shiinc-257924,3,31,"2020-05-25 20:56:44"
r-shiinc-257925,3,23,"2020-05-25 20:56:44"
r-shiinc-257926,3,19,"2020-05-25 20:56:44"
r-shiinc-257927,3,20,"2020-05-25 20:56:48"
r-shiinc-257928,3,26,"2020-05-25 20:56:48"
r-shiinc-257929,3,29,"2020-05-25 20:56:49"
r-shiinc-257930,3,30,"2020-05-25 20:56:49"
r-shiinc-257931,3,28,"2020-05-25 20:56:49"
r-shiinc-257932,3,28,"2020-05-25 20:56:49"
r-shiinc-257933,3,26,"2020-05-25 20:56:49"
r-shiinc-257934,3,31,"2020-05-25 20:56:57"
r-shiinc-257936,3,26,"2020-05-25 20:56:59"
r-shiinc-257937,3,28,"2020-05-25 20:57:08"
r-shiinc-257938,3,26,"2020-05-25 20:57:16"
r-shiinc-257939,3,20,"2020-05-25 20:57:19"
r-shiinc-257940,3,25,"2020-05-25 20:57:19"
r-shiinc-257941,3,28,"2020-05-25 20:57:20"
r-shiinc-257942,3,32,"2020-05-25 20:57:26"
r-shiinc-257943,3,34,"2020-05-25 20:57:26"
r-shiinc-257944,3,30,"2020-05-25 20:57:26"
r-shiinc-257945,3,27,"2020-05-25 20:57:27"
r-shiinc-257946,3,30,"2020-05-25 20:57:28"
r-shiinc-257947,3,31,"2020-05-25 20:57:29"
r-shiinc-257948,3,24,"2020-05-25 20:57:33"
r-shiinc-257961,3,27,"2020-05-25 21:02:43"
r-shiinc-257962,3,15,"2020-05-25 21:02:43"
r-shiinc-257963,3,14,"2020-05-25 21:02:43"
r-shiinc-257964,3,17,"2020-05-25 21:02:44"
r-shiinc-257965,3,19,"2020-05-25 21:02:45"
r-shiinc-257966,3,17,"2020-05-25 21:02:46"
r-shiinc-257969,3,3,"2020-05-25 21:26:41"
r-shiinc-257970,3,12,"2020-05-25 21:26:42"
r-shiinc-257971,3,15,"2020-05-25 21:26:48"
r-shiinc-257972,3,17,"2020-05-25 21:26:48"
r-shiinc-257978,3,31,"2020-05-25 22:38:33"
r-shiinc-257981,3,24,"2020-05-25 22:38:34"
r-shiinc-257982,3,32,"2020-05-25 22:38:34"
r-shiinc-257983,3,31,"2020-05-25 22:38:36"
r-shiinc-257986,3,27,"2020-05-25 22:38:40"
r-shiinc-258132,5,104,"2020-05-25 23:58:07"
r-shiinc-258134,5,19,"2020-05-26 00:09:19"
r-shiinc-258135,5,19,"2020-05-26 00:09:21"
r-shiinc-258136,5,18,"2020-05-26 00:09:22"
r-shiinc-258137,5,17,"2020-05-26 00:09:23"
r-shiinc-258139,5,83,"2020-05-26 00:16:18"
r-shiinc-258140,5,82,"2020-05-26 00:16:31"
r-shiinc-258141,5,80,"2020-05-26 00:16:32"
r-shiinc-258142,5,80,"2020-05-26 00:16:34"
r-shiinc-258143,5,85,"2020-05-26 00:16:41"
r-shiinc-258144,5,81,"2020-05-26 00:16:45"
r-shiinc-258145,5,84,"2020-05-26 00:16:53"
r-shiinc-258149,5,55,"2020-05-26 00:51:06"
r-shiinc-258150,4,55,"2020-05-26 00:52:09"
r-shiinc-258151,4,55,"2020-05-26 00:52:39"
r-shiinc-258152,4,53,"2020-05-26 00:52:40"
r-shiinc-258153,4,55,"2020-05-26 00:53:06"
r-shiinc-258154,4,60,"2020-05-26 00:53:35"
r-shiinc-258155,4,61,"2020-05-26 00:53:54"
r-shiinc-258302,3,4,"2020-05-26 06:53:21"
r-shiinc-258440,3,6,"2020-05-26 13:30:05"
r-shiinc-258442,5,4,"2020-05-26 13:31:43"
r-shiinc-258444,3,15,"2020-05-26 13:36:53"
r-shiinc-258446,3,6,"2020-05-26 13:37:26"
r-shiinc-258452,3,9,"2020-05-26 13:58:37"
r-shiinc-258455,3,5,"2020-05-26 13:58:42"
r-shiinc-258466,4,21,"2020-05-26 14:00:30"
r-shiinc-258469,3,4,"2020-05-26 14:04:52"
r-shiinc-258593,3,3,"2020-05-26 14:25:46"
r-shiinc-258597,3,3,"2020-05-26 14:27:04"
r-shiinc-258600,3,3,"2020-05-26 14:27:34"
r-shiinc-258603,3,2,"2020-05-26 14:28:11"
r-shiinc-258608,3,13,"2020-05-26 14:29:38"
r-shiinc-258609,3,10,"2020-05-26 14:29:39"
r-shiinc-258610,3,11,"2020-05-26 14:29:42"
r-shiinc-258624,3,14,"2020-05-26 14:32:29"
r-shiinc-258625,3,20,"2020-05-26 14:32:29"
r-shiinc-258628,3,10,"2020-05-26 14:35:50"
r-shiinc-258629,3,12,"2020-05-26 14:36:33"
r-shiinc-258635,4,23,"2020-05-26 14:38:27"
r-shiinc-258636,3,10,"2020-05-26 14:39:07"
r-shiinc-258637,3,8,"2020-05-26 14:39:51"
r-shiinc-258653,3,20,"2020-05-26 14:43:47"
r-shiinc-258659,3,5,"2020-05-26 15:13:55"
r-shiinc-258660,3,13,"2020-05-26 15:17:23"
r-shiinc-258663,3,10,"2020-05-26 15:18:15"
r-shiinc-258665,3,8,"2020-05-26 15:19:14"
r-shiinc-258666,3,8,"2020-05-26 15:19:14"
r-shiinc-258667,3,7,"2020-05-26 15:19:14"
r-shiinc-258668,3,8,"2020-05-26 15:19:23"
r-shiinc-258672,3,6,"2020-05-26 15:21:50"
r-shiinc-258673,3,5,"2020-05-26 15:21:51"
r-shiinc-258676,3,12,"2020-05-26 15:26:02"
r-shiinc-258679,3,6,"2020-05-26 15:31:14"
r-shiinc-258684,3,2,"2020-05-26 16:00:49"
r-shiinc-258690,3,16,"2020-05-26 16:09:29"
r-shiinc-258691,3,16,"2020-05-26 16:09:30"
r-shiinc-258692,3,16,"2020-05-26 16:09:30"
r-shiinc-258693,3,17,"2020-05-26 16:09:31"
r-shiinc-258696,3,3,"2020-05-26 16:15:08"
r-shiinc-258700,3,2,"2020-05-26 16:21:56"
r-shiinc-258702,3,20,"2020-05-26 16:23:21"
r-shiinc-258703,3,20,"2020-05-26 16:23:23"
r-shiinc-258704,3,20,"2020-05-26 16:23:23"
r-shiinc-258705,3,19,"2020-05-26 16:23:23"
r-shiinc-258706,3,19,"2020-05-26 16:23:23"
r-shiinc-258707,3,21,"2020-05-26 16:23:24"
r-shiinc-258708,3,20,"2020-05-26 16:23:25"
r-shiinc-258710,3,9,"2020-05-26 16:27:50"
r-shiinc-258712,3,11,"2020-05-26 16:29:06"
r-shiinc-258714,3,8,"2020-05-26 16:30:10"
r-shiinc-258715,3,9,"2020-05-26 16:31:17"
r-shiinc-258716,3,6,"2020-05-26 16:33:08"
r-shiinc-258717,3,9,"2020-05-26 16:34:32"
r-shiinc-258718,3,11,"2020-05-26 16:35:42"
r-shiinc-258719,4,6,"2020-05-26 16:36:36"
r-shiinc-258720,3,16,"2020-05-26 16:38:11"
r-shiinc-258721,3,2,"2020-05-26 16:44:28"
r-shiinc-258723,3,20,"2020-05-26 16:53:36"
r-shiinc-258734,3,16,"2020-05-26 17:01:09"
r-shiinc-258735,5,16,"2020-05-26 17:01:09"
r-shiinc-258736,4,21,"2020-05-26 17:01:11"
r-shiinc-258737,4,20,"2020-05-26 17:01:11"
r-shiinc-258738,5,19,"2020-05-26 17:01:13"
r-shiinc-258739,4,20,"2020-05-26 17:01:13"
r-shiinc-258740,4,19,"2020-05-26 17:01:13"
r-shiinc-258741,5,23,"2020-05-26 17:01:14"
r-shiinc-258742,4,22,"2020-05-26 17:01:15"
r-shiinc-258753,3,16,"2020-05-26 17:05:58"
r-shiinc-258754,5,16,"2020-05-26 17:06:00"
r-shiinc-258755,4,17,"2020-05-26 17:06:00"
r-shiinc-258756,5,17,"2020-05-26 17:06:00"
r-shiinc-258758,3,10,"2020-05-26 17:06:56"
r-shiinc-258771,3,16,"2020-05-26 17:35:29"
r-shiinc-258772,3,15,"2020-05-26 17:35:29"
r-shiinc-258773,3,18,"2020-05-26 17:35:30"
r-shiinc-258785,3,8,"2020-05-26 17:48:48"
r-shiinc-258859,4,18,"2020-05-26 18:20:26"
r-shiinc-258864,4,18,"2020-05-26 18:30:23"
r-shiinc-258866,4,20,"2020-05-26 18:36:37"
r-shiinc-258870,4,19,"2020-05-26 18:41:51"
r-shiinc-258910,3,3,"2020-05-26 19:30:49"
r-shiinc-258919,3,4,"2020-05-26 19:59:31"
r-shiinc-258923,3,5,"2020-05-26 20:10:10"
r-shiinc-258979,3,12,"2020-05-26 21:18:45"
r-shiinc-258980,3,14,"2020-05-26 21:18:46"
r-shiinc-258981,3,17,"2020-05-26 21:18:47"
r-shiinc-258982,3,18,"2020-05-26 21:18:47"
r-shiinc-258992,3,31,"2020-05-26 21:44:22"
r-shiinc-258993,3,24,"2020-05-26 21:44:22"
r-shiinc-258994,3,31,"2020-05-26 21:44:27"
r-shiinc-258995,3,31,"2020-05-26 21:44:28"
r-shiinc-258996,3,32,"2020-05-26 21:44:29"
r-shiinc-258997,3,31,"2020-05-26 21:44:41"
r-shiinc-258998,3,40,"2020-05-26 21:44:44"
r-shiinc-258999,3,32,"2020-05-26 21:44:45"
r-shiinc-259000,3,31,"2020-05-26 21:44:49"
r-shiinc-259001,3,40,"2020-05-26 21:44:49"
r-shiinc-259002,3,33,"2020-05-26 21:44:50"
r-shiinc-259003,3,29,"2020-05-26 21:44:50"
r-shiinc-259004,3,29,"2020-05-26 21:44:56"
r-shiinc-259005,3,38,"2020-05-26 21:44:58"
r-shiinc-259006,3,4,"2020-05-26 21:46:45"
r-shiinc-259007,3,8,"2020-05-26 21:46:45"
r-shiinc-259008,3,17,"2020-05-26 21:46:46"
r-shiinc-259009,3,22,"2020-05-26 21:46:46"
r-shiinc-259010,3,17,"2020-05-26 21:46:47"
r-shiinc-259011,3,9,"2020-05-26 21:50:50"
r-shiinc-259012,3,27,"2020-05-26 21:52:35"
r-shiinc-259013,3,25,"2020-05-26 21:52:35"
r-shiinc-259014,3,29,"2020-05-26 21:52:39"
r-shiinc-259015,3,29,"2020-05-26 21:52:41"
r-shiinc-259016,3,33,"2020-05-26 21:52:42"
r-shiinc-259017,3,30,"2020-05-26 21:52:42"
r-shiinc-259018,3,32,"2020-05-26 21:52:47"
r-shiinc-259019,3,29,"2020-05-26 21:52:49"
r-shiinc-259020,3,34,"2020-05-26 21:52:50"
r-shiinc-259021,3,33,"2020-05-26 21:52:51"
r-shiinc-259022,3,33,"2020-05-26 21:52:53"
r-shiinc-259023,3,32,"2020-05-26 21:52:56"
r-shiinc-259024,3,30,"2020-05-26 21:52:56"
r-shiinc-259025,3,32,"2020-05-26 21:52:56"
r-shiinc-259030,4,31,"2020-05-26 22:26:45"
r-shiinc-259031,4,31,"2020-05-26 22:26:46"
r-shiinc-259032,4,31,"2020-05-26 22:26:47"
r-shiinc-259033,4,25,"2020-05-26 22:26:48"
r-shiinc-259034,4,32,"2020-05-26 22:26:49"
r-shiinc-259035,4,14,"2020-05-26 22:26:50"
r-shiinc-259036,4,25,"2020-05-26 22:26:50"
r-shiinc-259037,4,29,"2020-05-26 22:26:51"
r-shiinc-259155,5,20,"2020-05-27 00:09:19"
r-shiinc-259156,5,20,"2020-05-27 00:09:22"
r-shiinc-259157,5,20,"2020-05-27 00:09:22"
r-shiinc-259158,5,19,"2020-05-27 00:09:24"
r-shiinc-259159,5,88,"2020-05-27 00:42:50"
r-shiinc-259161,4,67,"2020-05-27 00:43:18"
r-shiinc-259162,5,75,"2020-05-27 00:43:40"
r-shiinc-259163,5,62,"2020-05-27 01:16:46"
r-shiinc-259164,5,58,"2020-05-27 01:16:51"
r-shiinc-259165,5,61,"2020-05-27 01:16:55"
r-shiinc-259166,5,56,"2020-05-27 01:16:59"
r-shiinc-259167,5,60,"2020-05-27 01:17:49"
r-shiinc-259168,5,60,"2020-05-27 01:18:54"
r-shiinc-259169,5,63,"2020-05-27 01:19:22"
r-shiinc-259170,5,57,"2020-05-27 01:19:42"
r-shiinc-259171,4,64,"2020-05-27 01:20:35"
r-shiinc-259172,4,53,"2020-05-27 01:20:55"
r-shiinc-259174,4,62,"2020-05-27 01:21:46"
r-shiinc-259175,4,59,"2020-05-27 01:22:13"
r-shiinc-259176,4,63,"2020-05-27 01:22:17"
r-shiinc-259427,3,14,"2020-05-27 13:38:00"
r-shiinc-259428,3,2,"2020-05-27 13:38:42"
r-shiinc-259435,4,20,"2020-05-27 13:47:25"
r-shiinc-259437,3,14,"2020-05-27 13:47:32"
r-shiinc-259442,3,10,"2020-05-27 13:52:06"
r-shiinc-259444,3,7,"2020-05-27 13:55:05"
r-shiinc-259504,4,16,"2020-05-27 14:06:48"
r-shiinc-259509,3,12,"2020-05-27 14:10:52"
r-shiinc-259510,3,17,"2020-05-27 14:11:13"
r-shiinc-259511,3,4,"2020-05-27 14:13:00"
r-shiinc-259539,3,3,"2020-05-27 14:47:06"
r-shiinc-259540,3,6,"2020-05-27 14:48:08"
r-shiinc-259542,3,5,"2020-05-27 15:06:11"
r-shiinc-259545,3,2,"2020-05-27 15:06:23"
r-shiinc-259548,5,3,"2020-05-27 15:14:05"
r-shiinc-259549,4,2,"2020-05-27 15:14:05"
r-shiinc-259550,4,2,"2020-05-27 15:14:05"
r-shiinc-259551,4,2,"2020-05-27 15:14:05"
r-shiinc-259552,3,2,"2020-05-27 15:17:40"
r-shiinc-259553,3,5,"2020-05-27 15:22:40"
r-shiinc-259554,3,14,"2020-05-27 15:23:24"
r-shiinc-259555,3,15,"2020-05-27 15:23:25"
r-shiinc-259556,3,15,"2020-05-27 15:23:25"
r-shiinc-259557,3,17,"2020-05-27 15:23:27"
r-shiinc-259558,3,16,"2020-05-27 15:23:27"
r-shiinc-259559,3,18,"2020-05-27 15:23:27"
r-shiinc-259562,3,9,"2020-05-27 15:26:34"
r-shiinc-259564,3,8,"2020-05-27 15:27:32"
r-shiinc-259565,3,10,"2020-05-27 15:27:32"
r-shiinc-259566,3,7,"2020-05-27 15:27:32"
r-shiinc-259567,3,12,"2020-05-27 15:27:33"
r-shiinc-259569,3,8,"2020-05-27 15:29:59"
r-shiinc-259572,3,4,"2020-05-27 15:31:55"
r-shiinc-259573,3,16,"2020-05-27 15:34:17"
r-shiinc-259575,3,2,"2020-05-27 15:38:55"
r-shiinc-259579,3,22,"2020-05-27 15:45:24"
r-shiinc-259581,3,18,"2020-05-27 15:53:02"
r-shiinc-259582,3,15,"2020-05-27 15:54:39"
r-shiinc-259583,3,3,"2020-05-27 15:57:01"
r-shiinc-259593,1,3,"2020-05-27 16:06:18"
r-shiinc-259597,3,20,"2020-05-27 16:11:23"
r-shiinc-259598,3,20,"2020-05-27 16:11:24"
r-shiinc-259599,3,20,"2020-05-27 16:11:25"
r-shiinc-259600,3,19,"2020-05-27 16:11:25"
r-shiinc-259602,3,5,"2020-05-27 16:13:17"
r-shiinc-259603,3,2,"2020-05-27 16:16:04"
r-shiinc-259605,3,6,"2020-05-27 16:20:07"
r-shiinc-259606,3,7,"2020-05-27 16:22:08"
